sep=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,48.62,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1758995,2018-08-03 21:16:31:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,45.113,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1759494,2018-08-03 21:16:32:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.739,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1759995,2018-08-03 21:16:32:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,48.949,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1760494,2018-08-03 21:16:33:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.08,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1760994,2018-08-03 21:16:33:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.593,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1761495,2018-08-03 21:16:34:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,58.407,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1761994,2018-08-03 21:16:34:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.506,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1762495,2018-08-03 21:16:35:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,46.158,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1762994,2018-08-03 21:16:35:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.268,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1763494,2018-08-03 21:16:36:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.461,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1763995,2018-08-03 21:16:36:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,49.598,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1764496,2018-08-03 21:16:37:316
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.132,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1764995,2018-08-03 21:16:37:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.142,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1765495,2018-08-03 21:16:38:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.44,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1765995,2018-08-03 21:16:38:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.95,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1766495,2018-08-03 21:16:39:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.153,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1766994,2018-08-03 21:16:39:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.456,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1767495,2018-08-03 21:16:40:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,63.466,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1767995,2018-08-03 21:16:40:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,52.364,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1768495,2018-08-03 21:16:41:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.627,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1768994,2018-08-03 21:16:41:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,47.67,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1769494,2018-08-03 21:16:42:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,52.476,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1769995,2018-08-03 21:16:42:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.258,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1770494,2018-08-03 21:16:43:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,46.724,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1770994,2018-08-03 21:16:43:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,48.992,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1771495,2018-08-03 21:16:44:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,56.883,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1771994,2018-08-03 21:16:44:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.868,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1772495,2018-08-03 21:16:45:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.319,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1772995,2018-08-03 21:16:45:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,49.788,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1773494,2018-08-03 21:16:46:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,47.893,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1773995,2018-08-03 21:16:46:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,56.091,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1774495,2018-08-03 21:16:47:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.305,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1774995,2018-08-03 21:16:47:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.409,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1775495,2018-08-03 21:16:48:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.358,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1775995,2018-08-03 21:16:48:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.275,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1776495,2018-08-03 21:16:49:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,48.822,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1776995,2018-08-03 21:16:49:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,49.59,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1777494,2018-08-03 21:16:50:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,47.433,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1777995,2018-08-03 21:16:50:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,53.72,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1778495,2018-08-03 21:16:51:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.342,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1778994,2018-08-03 21:16:51:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.83,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1779495,2018-08-03 21:16:52:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.129,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1779995,2018-08-03 21:16:52:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,52.211,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1780495,2018-08-03 21:16:53:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.274,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1780994,2018-08-03 21:16:53:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,49.577,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1781495,2018-08-03 21:16:54:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,48.519,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1781994,2018-08-03 21:16:54:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,48.344,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1782495,2018-08-03 21:16:55:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,48.249,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1782995,2018-08-03 21:16:55:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,52.529,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1783495,2018-08-03 21:16:56:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,46.717,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1783995,2018-08-03 21:16:56:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,53.522,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1784495,2018-08-03 21:16:57:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.995,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1784994,2018-08-03 21:16:57:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,53.846,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1785495,2018-08-03 21:16:58:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,48.982,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1785995,2018-08-03 21:16:58:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,45.457,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1786494,2018-08-03 21:16:59:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,49.822,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1786995,2018-08-03 21:16:59:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,63.397,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1787495,2018-08-03 21:17:00:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.197,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1787995,2018-08-03 21:17:00:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,49.892,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1788494,2018-08-03 21:17:01:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.868,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1788995,2018-08-03 21:17:01:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.98,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1789495,2018-08-03 21:17:02:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.326,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1789995,2018-08-03 21:17:02:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.664,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1790495,2018-08-03 21:17:03:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.564,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1790994,2018-08-03 21:17:03:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.05,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1791494,2018-08-03 21:17:04:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.163,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1791994,2018-08-03 21:17:04:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.215,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1792495,2018-08-03 21:17:05:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.006,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1792995,2018-08-03 21:17:05:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.085,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1793494,2018-08-03 21:17:06:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.12,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1793995,2018-08-03 21:17:06:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.747,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1794495,2018-08-03 21:17:07:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.523,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1794994,2018-08-03 21:17:07:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,46.271,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1795494,2018-08-03 21:17:08:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,52.155,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1795995,2018-08-03 21:17:08:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,53.715,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1796495,2018-08-03 21:17:09:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.748,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1796995,2018-08-03 21:17:09:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.293,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1797495,2018-08-03 21:17:10:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,53.851,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1797994,2018-08-03 21:17:10:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,50.021,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1798494,2018-08-03 21:17:11:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,53.251,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1798994,2018-08-03 21:17:11:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.26,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1799494,2018-08-03 21:17:12:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,57.28,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1799995,2018-08-03 21:17:12:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,57.566,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1800494,2018-08-03 21:17:13:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,52.015,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1800995,2018-08-03 21:17:13:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,51.983,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1801495,2018-08-03 21:17:14:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,52.356,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1801994,2018-08-03 21:17:14:814
